Mine.Name,Product.Type,Product.Subtype,Coal.Brand,Quality.Metric,Value,Unit
Anhui Other Mines,Metallurgical,HCC,Anhui HCC,TM,5000,%
Anhui Other Mines,Metallurgical,HCC,Anhui HCC,TS,5000,%
Anhui Other Mines,Metallurgical,HCC,Anhui HCC,Vitrinite,5000,%
Anhui Other Mines,Metallurgical,HCC,Anhui HCC,VM,5000,%
Anhui Other Mines,Metallurgical,HCC,Anhui HCC,VM,5000,%
Anhui Other Mines,Metallurgical,HCC,Anhui HCC,VM,5000,%
Anhui Other Mines,Metallurgical,SCC,Anhui SCC,AFT IDT Ox,5000,??C
Anhui Other Mines,Metallurgical,SCC,Anhui SCC,Ash,5000,%
Anhui Other Mines,Metallurgical,SCC,Anhui SCC,Cl2,5000,%
Anhui Other Mines,Metallurgical,SCC,Anhui SCC,CSN,5000,Number
Anhui Other Mines,Metallurgical,SCC,Anhui SCC,CSR,5000,Number
Anhui Other Mines,Metallurgical,SCC,Anhui SCC,FC,5000,%
Anhui Other Mines,Metallurgical,SCC,Anhui SCC,HGI,5000,Number
Anhui Other Mines,Metallurgical,SCC,Anhui SCC,IM,5000,%
Anhui Other Mines,Metallurgical,SCC,Anhui SCC,Max Fluid,5000,ddpm
Anhui Other Mines,Metallurgical,SCC,Anhui SCC,N,5000,%
Anhui Other Mines,Metallurgical,SCC,Anhui SCC,P,5000,%
Anhui Other Mines,Metallurgical,SCC,Anhui SCC,Ro Max,5000,%
Anhui Other Mines,Metallurgical,SCC,Anhui SCC,SE gad,5000,kcal/kg
Anhui Other Mines,Metallurgical,SCC,Anhui SCC,SE gar,5000,kcal/kg
Anhui Other Mines,Metallurgical,SCC,Anhui SCC,SE nar,5000,kcal/kg
Anhui Other Mines,Metallurgical,SCC,Anhui SCC,TM,5000,%
Anhui Other Mines,Metallurgical,SCC,Anhui SCC,TS,5000,%
Anhui Other Mines,Metallurgical,SCC,Anhui SCC,Vitrinite,5000,%
Anhui Other Mines,Metallurgical,SCC,Anhui SCC,VM,5000,%
Anhui Other Mines,Metallurgical,SCC,Anhui SCC,VM,5000,%
Baganuur,Thermal,Lignite,Baganuur,AFT IDT Ox,5000,??C
Baganuur,Thermal,Lignite,Baganuur,Ash,5000,%
Baganuur,Thermal,Lignite,Baganuur,Cl2,5000,%
Baganuur,Thermal,Lignite,Baganuur,CSN,5000,Number
Baganuur,Thermal,Lignite,Baganuur,CSR,5000,Number
Baganuur,Thermal,Lignite,Baganuur,FC,5000,%
Baganuur,Thermal,Lignite,Baganuur,HGI,5000,Number
Baganuur,Thermal,Lignite,Baganuur,IM,5000,%
Baganuur,Thermal,Lignite,Baganuur,Max Fluid,5000,ddpm
Baganuur,Thermal,Lignite,Baganuur,N,5000,%
Baganuur,Thermal,Lignite,Baganuur,P,5000,%
Baganuur,Thermal,Lignite,Baganuur,Ro Max,5000,%
Baganuur,Thermal,Lignite,Baganuur,SE gad,5000,kcal/kg
Baganuur,Thermal,Lignite,Baganuur,SE gar,5000,kcal/kg
Baganuur,Thermal,Lignite,Baganuur,SE nar,5000,kcal/kg
Baganuur,Thermal,Lignite,Baganuur,TM,5000,%
Baganuur,Thermal,Lignite,Baganuur,TS,5000,%
Baganuur,Thermal,Lignite,Baganuur,Vitrinite,5000,%
Baganuur,Thermal,Lignite,Baganuur,VM,5000,%
Baruun Naran,Metallurgical,SCC,Baruun Naran,AFT IDT Ox,5000,??C
Baruun Naran,Metallurgical,SCC,Baruun Naran,Ash,5000,%
Baruun Naran,Metallurgical,SCC,Baruun Naran,Cl2,5000,%
Baruun Naran,Metallurgical,SCC,Baruun Naran,CSN,5000,Number
Baruun Naran,Metallurgical,SCC,Baruun Naran,CSR,5000,Number
Baruun Naran,Metallurgical,SCC,Baruun Naran,FC,5000,%
Baruun Naran,Metallurgical,SCC,Baruun Naran,HGI,5000,Number
Baruun Naran,Metallurgical,SCC,Baruun Naran,IM,5000,%
Baruun Naran,Metallurgical,SCC,Baruun Naran,Max Fluid,5000,ddpm
Baruun Naran,Metallurgical,SCC,Baruun Naran,N,5000,%
Baruun Naran,Metallurgical,SCC,Baruun Naran,P,5000,%
Baruun Naran,Metallurgical,SCC,Baruun Naran,Ro Max,5000,%
Baruun Naran,Metallurgical,SCC,Baruun Naran,SE gad,5000,kcal/kg
Baruun Naran,Metallurgical,SCC,Baruun Naran,SE gar,5000,kcal/kg
Baruun Naran,Metallurgical,SCC,Baruun Naran,SE nar,5000,kcal/kg
Baruun Naran,Metallurgical,SCC,Baruun Naran,TM,5000,%
Baruun Naran,Metallurgical,SCC,Baruun Naran,TS,5000,%
Baruun Naran,Metallurgical,SCC,Baruun Naran,Vitrinite,5000,%
Baruun Naran,Metallurgical,SCC,Baruun Naran,VM,5000,%
Baruun Naran,Thermal,Bituminous,Baruun Naran high grade,AFT IDT Ox,5000,??C
Baruun Naran,Thermal,Bituminous,Baruun Naran high grade,Ash,5000,%
Baruun Naran,Thermal,Bituminous,Baruun Naran high grade,Cl2,5000,%
Baruun Naran,Thermal,Bituminous,Baruun Naran high grade,CSN,5000,Number
Baruun Naran,Thermal,Bituminous,Baruun Naran high grade,CSR,5000,Number
Baruun Naran,Thermal,Bituminous,Baruun Naran high grade,FC,5000,%
Baruun Naran,Thermal,Bituminous,Baruun Naran high grade,HGI,5000,Number
Baruun Naran,Thermal,Bituminous,Baruun Naran high grade,IM,5000,%
Baruun Naran,Thermal,Bituminous,Baruun Naran high grade,Max Fluid,5000,ddpm
Baruun Naran,Thermal,Bituminous,Baruun Naran high grade,N,5000,%
Baruun Naran,Thermal,Bituminous,Baruun Naran high grade,P,5000,%
Baruun Naran,Thermal,Bituminous,Baruun Naran high grade,Ro Max,5000,%
Baruun Naran,Thermal,Bituminous,Baruun Naran high grade,SE gad,5000,kcal/kg
Baruun Naran,Thermal,Bituminous,Baruun Naran high grade,SE gar,5000,kcal/kg
Baruun Naran,Thermal,Bituminous,Baruun Naran high grade,SE nar,5000,kcal/kg
Baruun Naran,Thermal,Bituminous,Baruun Naran high grade,TM,5000,%
Baruun Naran,Thermal,Bituminous,Baruun Naran high grade,TS,5000,%
Baruun Naran,Thermal,Bituminous,Baruun Naran high grade,Vitrinite,5000,%
Baruun Naran,Thermal,Bituminous,Baruun Naran high grade,VM,5000,%
Baruun Naran,Thermal,Bituminous,Baruun Naran low grade,AFT IDT Ox,5000,??C
Baruun Naran,Thermal,Bituminous,Baruun Naran low grade,Ash,5000,%
Baruun Naran,Thermal,Bituminous,Baruun Naran low grade,Cl2,5000,%
Baruun Naran,Thermal,Bituminous,Baruun Naran low grade,CSN,5000,Number
Baruun Naran,Thermal,Bituminous,Baruun Naran low grade,CSR,5000,Number
Baruun Naran,Thermal,Bituminous,Baruun Naran low grade,FC,5000,%
Baruun Naran,Thermal,Bituminous,Baruun Naran low grade,HGI,5000,Number
Baruun Naran,Thermal,Bituminous,Baruun Naran low grade,IM,5000,%
Baruun Naran,Thermal,Bituminous,Baruun Naran low grade,Max Fluid,5000,ddpm
Baruun Naran,Thermal,Bituminous,Baruun Naran low grade,N,5000,%
Baruun Naran,Thermal,Bituminous,Baruun Naran low grade,P,5000,%
Baruun Naran,Thermal,Bituminous,Baruun Naran low grade,Ro Max,5000,%
Baruun Naran,Thermal,Bituminous,Baruun Naran low grade,SE gad,5000,kcal/kg
Baruun Naran,Thermal,Bituminous,Baruun Naran low grade,SE gar,5000,kcal/kg
Baruun Naran,Thermal,Bituminous,Baruun Naran low grade,SE nar,5000,kcal/kg
Baruun Naran,Thermal,Bituminous,Baruun Naran low grade,TM,5000,%
Baruun Naran,Thermal,Bituminous,Baruun Naran low grade,TS,5000,%
Baruun Naran,Thermal,Bituminous,Baruun Naran low grade,Vitrinite,5000,%
Baruun Naran,Thermal,Bituminous,Baruun Naran low grade,VM,5000,%
Baruun Noyon Uul,Thermal,Bituminous,BNU Therm,AFT IDT Ox,5000,??C
Baruun Noyon Uul,Thermal,Bituminous,BNU Therm,Ash,5000,%
Baruun Noyon Uul,Thermal,Bituminous,BNU Therm,Cl2,5000,%
Baruun Noyon Uul,Thermal,Bituminous,BNU Therm,CSN,5000,Number
Baruun Noyon Uul,Thermal,Bituminous,BNU Therm,CSR,5000,Number
Baruun Noyon Uul,Thermal,Bituminous,BNU Therm,FC,5000,%
Baruun Noyon Uul,Thermal,Bituminous,BNU Therm,HGI,5000,Number
Baruun Noyon Uul,Thermal,Bituminous,BNU Therm,IM,5000,%
Baruun Noyon Uul,Thermal,Bituminous,BNU Therm,Max Fluid,5000,ddpm
Baruun Noyon Uul,Thermal,Bituminous,BNU Therm,N,5000,%
Baruun Noyon Uul,Thermal,Bituminous,BNU Therm,P,5000,%
Baruun Noyon Uul,Thermal,Bituminous,BNU Therm,Ro Max,5000,%
Baruun Noyon Uul,Thermal,Bituminous,BNU Therm,SE gad,5000,kcal/kg
Baruun Noyon Uul,Thermal,Bituminous,BNU Therm,SE gar,5000,kcal/kg
Baruun Noyon Uul,Thermal,Bituminous,BNU Therm,SE nar,5000,kcal/kg
Baruun Noyon Uul,Thermal,Bituminous,BNU Therm,TM,5000,%
Baruun Noyon Uul,Thermal,Bituminous,BNU Therm,TS,5000,%
Baruun Noyon Uul,Thermal,Bituminous,BNU Therm,Vitrinite,5000,%
Baruun Noyon Uul,Thermal,Bituminous,BNU Therm,VM,5000,%
Baruun Noyon Uul,Metallurgical,HCC,Terra Energy Ceke,AFT IDT Ox,5000,??C
Baruun Noyon Uul,Metallurgical,HCC,Terra Energy Ceke,Ash,5000,%
Baruun Noyon Uul,Metallurgical,HCC,Terra Energy Ceke,Cl2,5000,%
Baruun Noyon Uul,Metallurgical,HCC,Terra Energy Ceke,CSN,5000,Number
Baruun Noyon Uul,Metallurgical,HCC,Terra Energy Ceke,CSR,5000,Number
Baruun Noyon Uul,Metallurgical,HCC,Terra Energy Ceke,FC,5000,%
Baruun Noyon Uul,Metallurgical,HCC,Terra Energy Ceke,HGI,5000,Number
Baruun Noyon Uul,Metallurgical,HCC,Terra Energy Ceke,IM,5000,%
Baruun Noyon Uul,Metallurgical,HCC,Terra Energy Ceke,Max Fluid,5000,ddpm
Baruun Noyon Uul,Metallurgical,HCC,Terra Energy Ceke,N,5000,%
Baruun Noyon Uul,Metallurgical,HCC,Terra Energy Ceke,P,5000,%
Baruun Noyon Uul,Metallurgical,HCC,Terra Energy Ceke,Ro Max,5000,%
Baruun Noyon Uul,Metallurgical,HCC,Terra Energy Ceke,SE gad,5000,kcal/kg
Baruun Noyon Uul,Metallurgical,HCC,Terra Energy Ceke,SE gar,5000,kcal/kg
Baruun Noyon Uul,Metallurgical,HCC,Terra Energy Ceke,SE nar,5000,kcal/kg
Baruun Noyon Uul,Metallurgical,HCC,Terra Energy Ceke,TM,5000,%
Baruun Noyon Uul,Metallurgical,HCC,Terra Energy Ceke,TS,5000,%
Baruun Noyon Uul,Metallurgical,HCC,Terra Energy Ceke,Vitrinite,5000,%
Baruun Noyon Uul,Metallurgical,HCC,Terra Energy Ceke,VM,5000,%
Beijing KSOE,Thermal,Anthracite,FOT Beijing Anthracite,AFT IDT Ox,5000,??C
Beijing KSOE,Thermal,Anthracite,FOT Beijing Anthracite,Ash,5000,%
Beijing KSOE,Thermal,Anthracite,FOT Beijing Anthracite,Cl2,5000,%
Beijing KSOE,Thermal,Anthracite,FOT Beijing Anthracite,CSN,5000,Number
Beijing KSOE,Thermal,Anthracite,FOT Beijing Anthracite,CSR,5000,Number
Beijing KSOE,Thermal,Anthracite,FOT Beijing Anthracite,FC,5000,%
Beijing KSOE,Thermal,Anthracite,FOT Beijing Anthracite,HGI,5000,Number
Beijing KSOE,Thermal,Anthracite,FOT Beijing Anthracite,IM,5000,%
Beijing KSOE,Thermal,Anthracite,FOT Beijing Anthracite,Max Fluid,5000,ddpm
Beijing KSOE,Thermal,Anthracite,FOT Beijing Anthracite,N,5000,%
Beijing KSOE,Thermal,Anthracite,FOT Beijing Anthracite,P,5000,%
Beijing KSOE,Thermal,Anthracite,FOT Beijing Anthracite,Ro Max,5000,%
Beijing KSOE,Thermal,Anthracite,FOT Beijing Anthracite,SE gad,5000,kcal/kg
Beijing KSOE,Thermal,Anthracite,FOT Beijing Anthracite,SE gar,5000,kcal/kg
Beijing KSOE,Thermal,Anthracite,FOT Beijing Anthracite,SE nar,5000,kcal/kg
Beijing KSOE,Thermal,Anthracite,FOT Beijing Anthracite,TM,5000,%
Beijing KSOE,Thermal,Anthracite,FOT Beijing Anthracite,TS,5000,%
Beijing KSOE,Thermal,Anthracite,FOT Beijing Anthracite,Vitrinite,5000,%
Beijing KSOE,Thermal,Anthracite,FOT Beijing Anthracite,VM,5000,%
Beijing KSOE Export,Thermal,Anthracite,FOB Beijing Anthracite,AFT IDT Ox,5000,??C
Beijing KSOE Export,Thermal,Anthracite,FOB Beijing Anthracite,Ash,5000,%
Beijing KSOE Export,Thermal,Anthracite,FOB Beijing Anthracite,Cl2,5000,%
Beijing KSOE Export,Thermal,Anthracite,FOB Beijing Anthracite,CSN,5000,Number
Beijing KSOE Export,Thermal,Anthracite,FOB Beijing Anthracite,CSR,5000,Number
Beijing KSOE Export,Thermal,Anthracite,FOB Beijing Anthracite,FC,5000,%
Beijing KSOE Export,Thermal,Anthracite,FOB Beijing Anthracite,HGI,5000,Number
Beijing KSOE Export,Thermal,Anthracite,FOB Beijing Anthracite,IM,5000,%
Beijing KSOE Export,Thermal,Anthracite,FOB Beijing Anthracite,Max Fluid,5000,ddpm
Beijing KSOE Export,Thermal,Anthracite,FOB Beijing Anthracite,N,5000,%
Beijing KSOE Export,Thermal,Anthracite,FOB Beijing Anthracite,P,5000,%
Beijing KSOE Export,Thermal,Anthracite,FOB Beijing Anthracite,Ro Max,5000,%
Beijing KSOE Export,Thermal,Anthracite,FOB Beijing Anthracite,SE gad,5000,kcal/kg
Beijing KSOE Export,Thermal,Anthracite,FOB Beijing Anthracite,SE gar,5000,kcal/kg
Beijing KSOE Export,Thermal,Anthracite,FOB Beijing Anthracite,SE nar,5000,kcal/kg
Beijing KSOE Export,Thermal,Anthracite,FOB Beijing Anthracite,TM,5000,%
Beijing KSOE Export,Thermal,Anthracite,FOB Beijing Anthracite,TS,5000,%
Beijing KSOE Export,Thermal,Anthracite,FOB Beijing Anthracite,Vitrinite,5000,%
Beijing KSOE Export,Thermal,Anthracite,FOB Beijing Anthracite,VM,5000,%
Beijing KSOE_Haohua Energy,Thermal,Anthracite,FOT Beijing Anthracite,AFT IDT Ox,5000,??C
Beijing KSOE_Haohua Energy,Thermal,Anthracite,FOT Beijing Anthracite,Ash,5000,%
Beijing KSOE_Haohua Energy,Thermal,Anthracite,FOT Beijing Anthracite,Cl2,5000,%
Beijing KSOE_Haohua Energy,Thermal,Anthracite,FOT Beijing Anthracite,CSN,5000,Number
Beijing KSOE_Haohua Energy,Thermal,Anthracite,FOT Beijing Anthracite,CSR,5000,Number
Beijing KSOE_Haohua Energy,Thermal,Anthracite,FOT Beijing Anthracite,FC,5000,%
Beijing KSOE_Haohua Energy,Thermal,Anthracite,FOT Beijing Anthracite,HGI,5000,Number
Beijing KSOE_Haohua Energy,Thermal,Anthracite,FOT Beijing Anthracite,IM,5000,%
Beijing KSOE_Haohua Energy,Thermal,Anthracite,FOT Beijing Anthracite,Max Fluid,5000,ddpm
Beijing KSOE_Haohua Energy,Thermal,Anthracite,FOT Beijing Anthracite,N,5000,%
Beijing KSOE_Haohua Energy,Thermal,Anthracite,FOT Beijing Anthracite,P,5000,%
Beijing KSOE_Haohua Energy,Thermal,Anthracite,FOT Beijing Anthracite,Ro Max,5000,%
Beijing KSOE_Haohua Energy,Thermal,Anthracite,FOT Beijing Anthracite,SE gad,5000,kcal/kg
Beijing KSOE_Haohua Energy,Thermal,Anthracite,FOT Beijing Anthracite,SE gar,5000,kcal/kg
Beijing KSOE_Haohua Energy,Thermal,Anthracite,FOT Beijing Anthracite,SE nar,5000,kcal/kg
Beijing KSOE_Haohua Energy,Thermal,Anthracite,FOT Beijing Anthracite,TM,5000,%
Beijing KSOE_Haohua Energy,Thermal,Anthracite,FOT Beijing Anthracite,TS,5000,%
Beijing KSOE_Haohua Energy,Thermal,Anthracite,FOT Beijing Anthracite,Vitrinite,5000,%
Beijing KSOE_Haohua Energy,Thermal,Anthracite,FOT Beijing Anthracite,VM,5000,%
Chongqing KSOE,Thermal,Bituminous,Chongqing 5200,AFT IDT Ox,5000,??C
Chongqing KSOE,Thermal,Bituminous,Chongqing 5200,Ash,5000,%
Chongqing KSOE,Thermal,Bituminous,Chongqing 5200,Cl2,5000,%
Chongqing KSOE,Thermal,Bituminous,Chongqing 5200,CSN,5000,Number
Chongqing KSOE,Thermal,Bituminous,Chongqing 5200,CSR,5000,Number
Chongqing KSOE,Thermal,Bituminous,Chongqing 5200,FC,5000,%
Chongqing KSOE,Thermal,Bituminous,Chongqing 5200,HGI,5000,Number
Chongqing KSOE,Thermal,Bituminous,Chongqing 5200,IM,5000,%
Chongqing KSOE,Thermal,Bituminous,Chongqing 5200,Max Fluid,5000,ddpm
Chongqing KSOE,Thermal,Bituminous,Chongqing 5200,N,5000,%
Chongqing KSOE,Thermal,Bituminous,Chongqing 5200,P,5000,%
Chongqing KSOE,Thermal,Bituminous,Chongqing 5200,Ro Max,5000,%
Chongqing KSOE,Thermal,Bituminous,Chongqing 5200,SE gad,5000,kcal/kg
Chongqing KSOE,Thermal,Bituminous,Chongqing 5200,SE gar,5000,kcal/kg
Chongqing KSOE,Thermal,Bituminous,Chongqing 5200,SE nar,5000,kcal/kg
Chongqing KSOE,Thermal,Bituminous,Chongqing 5200,TM,5000,%
Chongqing KSOE,Thermal,Bituminous,Chongqing 5200,TS,5000,%
Chongqing KSOE,Thermal,Bituminous,Chongqing 5200,Vitrinite,5000,%
Chongqing KSOE,Thermal,Bituminous,Chongqing 5200,VM,5000,%
Chongqing KSOE,Thermal,Anthracite,Chongqing Anthracite,AFT IDT Ox,5000,??C
Chongqing KSOE,Thermal,Anthracite,Chongqing Anthracite,Ash,5000,%
Chongqing KSOE,Thermal,Anthracite,Chongqing Anthracite,Cl2,5000,%
Chongqing KSOE,Thermal,Anthracite,Chongqing Anthracite,CSN,5000,Number
Chongqing KSOE,Thermal,Anthracite,Chongqing Anthracite,CSR,5000,Number
Chongqing KSOE,Thermal,Anthracite,Chongqing Anthracite,FC,5000,%
Chongqing KSOE,Thermal,Anthracite,Chongqing Anthracite,HGI,5000,Number
Chongqing KSOE,Thermal,Anthracite,Chongqing Anthracite,IM,5000,%
Chongqing KSOE,Thermal,Anthracite,Chongqing Anthracite,Max Fluid,5000,ddpm
Chongqing KSOE,Thermal,Anthracite,Chongqing Anthracite,N,5000,%
Chongqing KSOE,Thermal,Anthracite,Chongqing Anthracite,P,5000,%
Chongqing KSOE,Thermal,Anthracite,Chongqing Anthracite,Ro Max,5000,%
Chongqing KSOE,Thermal,Anthracite,Chongqing Anthracite,SE gad,5000,kcal/kg
Chongqing KSOE,Thermal,Anthracite,Chongqing Anthracite,SE gar,5000,kcal/kg
Chongqing KSOE,Thermal,Anthracite,Chongqing Anthracite,SE nar,5000,kcal/kg
Chongqing KSOE,Thermal,Anthracite,Chongqing Anthracite,TM,5000,%
Chongqing KSOE,Thermal,Anthracite,Chongqing Anthracite,TS,5000,%
Chongqing KSOE,Thermal,Anthracite,Chongqing Anthracite,Vitrinite,5000,%
Chongqing KSOE,Thermal,Anthracite,Chongqing Anthracite,VM,5000,%
Chongqing KSOE,Metallurgical,HCC,Chongqing HCC,AFT IDT Ox,5000,??C
Chongqing KSOE,Metallurgical,HCC,Chongqing HCC,Ash,5000,%
Chongqing KSOE,Metallurgical,HCC,Chongqing HCC,Cl2,5000,%
Chongqing KSOE,Metallurgical,HCC,Chongqing HCC,CSN,5000,Number
Chongqing KSOE,Metallurgical,HCC,Chongqing HCC,CSN,5000,Number
Chongqing KSOE,Metallurgical,HCC,Chongqing HCC,CSR,5000,Number
Chongqing KSOE,Metallurgical,HCC,Chongqing HCC,CSR,5000,Number
Chongqing KSOE,Metallurgical,HCC,Chongqing HCC,CSR,5000,Number
Chongqing KSOE,Metallurgical,HCC,Chongqing HCC,FC,5000,%
Chongqing KSOE,Metallurgical,HCC,Chongqing HCC,HGI,5000,Number
Chongqing KSOE,Metallurgical,HCC,Chongqing HCC,IM,5000,%
Chongqing KSOE,Metallurgical,HCC,Chongqing HCC,Max Fluid,5000,ddpm
Chongqing KSOE,Metallurgical,HCC,Chongqing HCC,N,5000,%
Chongqing KSOE,Metallurgical,HCC,Chongqing HCC,P,5000,%
Chongqing KSOE,Metallurgical,HCC,Chongqing HCC,Ro Max,5000,%
Chongqing KSOE,Metallurgical,HCC,Chongqing HCC,SE gad,5000,kcal/kg
Chongqing KSOE,Metallurgical,HCC,Chongqing HCC,SE gar,5000,kcal/kg
Chongqing KSOE,Metallurgical,HCC,Chongqing HCC,SE nar,5000,kcal/kg
Chongqing KSOE,Metallurgical,HCC,Chongqing HCC,TM,5000,%
Chongqing KSOE,Metallurgical,HCC,Chongqing HCC,TS,5000,%
Chongqing KSOE,Metallurgical,HCC,Chongqing HCC,Vitrinite,5000,%
Chongqing KSOE,Metallurgical,HCC,Chongqing HCC,VM,5000,%
Chongqing KSOE,Metallurgical,HCC,Chongqing HCC,VM,5000,%
Chongqing KSOE,Metallurgical,HCC,Chongqing HCC,VM,5000,%
Chongqing Other Mines,Thermal,Bituminous,Chongqing 5200,AFT IDT Ox,5000,??C
Chongqing Other Mines,Thermal,Bituminous,Chongqing 5200,Ash,5000,%
Chongqing Other Mines,Thermal,Bituminous,Chongqing 5200,Cl2,5000,%
Chongqing Other Mines,Thermal,Bituminous,Chongqing 5200,CSN,5000,Number
Chongqing Other Mines,Thermal,Bituminous,Chongqing 5200,CSR,5000,Number
Chongqing Other Mines,Thermal,Bituminous,Chongqing 5200,FC,5000,%
Chongqing Other Mines,Thermal,Bituminous,Chongqing 5200,HGI,5000,Number
Chongqing Other Mines,Thermal,Bituminous,Chongqing 5200,IM,5000,%
Chongqing Other Mines,Thermal,Bituminous,Chongqing 5200,Max Fluid,5000,ddpm
Chongqing Other Mines,Thermal,Bituminous,Chongqing 5200,N,5000,%
Chongqing Other Mines,Thermal,Bituminous,Chongqing 5200,P,5000,%
Chongqing Other Mines,Thermal,Bituminous,Chongqing 5200,Ro Max,5000,%
Chongqing Other Mines,Thermal,Bituminous,Chongqing 5200,SE gad,5000,kcal/kg
Chongqing Other Mines,Thermal,Bituminous,Chongqing 5200,SE gar,5000,kcal/kg
Chongqing Other Mines,Thermal,Bituminous,Chongqing 5200,SE nar,5000,kcal/kg
Chongqing Other Mines,Thermal,Bituminous,Chongqing 5200,TM,5000,%
Chongqing Other Mines,Thermal,Bituminous,Chongqing 5200,TS,5000,%
Chongqing Other Mines,Thermal,Bituminous,Chongqing 5200,Vitrinite,5000,%
Chongqing Other Mines,Thermal,Bituminous,Chongqing 5200,VM,5000,%
Chongqing Other Mines,Thermal,Anthracite,Chongqing Anthracite,AFT IDT Ox,5000,??C
Chongqing Other Mines,Thermal,Anthracite,Chongqing Anthracite,Ash,5000,%
Chongqing Other Mines,Thermal,Anthracite,Chongqing Anthracite,Cl2,5000,%
Chongqing Other Mines,Thermal,Anthracite,Chongqing Anthracite,CSN,5000,Number
Chongqing Other Mines,Thermal,Anthracite,Chongqing Anthracite,CSR,5000,Number
Chongqing Other Mines,Thermal,Anthracite,Chongqing Anthracite,FC,5000,%
Chongqing Other Mines,Thermal,Anthracite,Chongqing Anthracite,HGI,5000,Number
Chongqing Other Mines,Thermal,Anthracite,Chongqing Anthracite,IM,5000,%
Chongqing Other Mines,Thermal,Anthracite,Chongqing Anthracite,Max Fluid,5000,ddpm
Chongqing Other Mines,Thermal,Anthracite,Chongqing Anthracite,N,5000,%
Chongqing Other Mines,Thermal,Anthracite,Chongqing Anthracite,P,5000,%
Chongqing Other Mines,Thermal,Anthracite,Chongqing Anthracite,Ro Max,5000,%
Chongqing Other Mines,Thermal,Anthracite,Chongqing Anthracite,SE gad,5000,kcal/kg
Chongqing Other Mines,Thermal,Anthracite,Chongqing Anthracite,SE gar,5000,kcal/kg
Chongqing Other Mines,Thermal,Anthracite,Chongqing Anthracite,SE nar,5000,kcal/kg
Chongqing Other Mines,Thermal,Anthracite,Chongqing Anthracite,TM,5000,%
Chongqing Other Mines,Thermal,Anthracite,Chongqing Anthracite,TS,5000,%
Chongqing Other Mines,Thermal,Anthracite,Chongqing Anthracite,Vitrinite,5000,%
Chongqing Other Mines,Thermal,Anthracite,Chongqing Anthracite,VM,5000,%
Chongqing Other Mines,Metallurgical,HCC,Chongqing HCC,AFT IDT Ox,5000,??C
Chongqing Other Mines,Metallurgical,HCC,Chongqing HCC,Ash,5000,%
Chongqing Other Mines,Metallurgical,HCC,Chongqing HCC,Cl2,5000,%
Chongqing Other Mines,Metallurgical,HCC,Chongqing HCC,CSN,5000,Number
Chongqing Other Mines,Metallurgical,HCC,Chongqing HCC,CSN,5000,Number
Chongqing Other Mines,Metallurgical,HCC,Chongqing HCC,CSR,5000,Number
Chongqing Other Mines,Metallurgical,HCC,Chongqing HCC,CSR,5000,Number
Chongqing Other Mines,Metallurgical,HCC,Chongqing HCC,CSR,5000,Number
Chongqing Other Mines,Metallurgical,HCC,Chongqing HCC,FC,5000,%
Chongqing Other Mines,Metallurgical,HCC,Chongqing HCC,HGI,5000,Number
Chongqing Other Mines,Metallurgical,HCC,Chongqing HCC,IM,5000,%
Chongqing Other Mines,Metallurgical,HCC,Chongqing HCC,Max Fluid,5000,ddpm
Chongqing Other Mines,Metallurgical,HCC,Chongqing HCC,N,5000,%
Chongqing Other Mines,Metallurgical,HCC,Chongqing HCC,P,5000,%
Chongqing Other Mines,Metallurgical,HCC,Chongqing HCC,Ro Max,5000,%
Chongqing Other Mines,Metallurgical,HCC,Chongqing HCC,SE gad,5000,kcal/kg
Chongqing Other Mines,Metallurgical,HCC,Chongqing HCC,SE gar,5000,kcal/kg
Chongqing Other Mines,Metallurgical,HCC,Chongqing HCC,SE nar,5000,kcal/kg
Chongqing Other Mines,Metallurgical,HCC,Chongqing HCC,TM,5000,%
Chongqing Other Mines,Metallurgical,HCC,Chongqing HCC,TS,5000,%
Chongqing Other Mines,Metallurgical,HCC,Chongqing HCC,Vitrinite,5000,%
Chongqing Other Mines,Metallurgical,HCC,Chongqing HCC,VM,5000,%
Chongqing Other Mines,Metallurgical,HCC,Chongqing HCC,VM,5000,%
Chongqing Other Mines,Metallurgical,HCC,Chongqing HCC,VM,5000,%
East Tsankhi (New Tavan Tolgoi),Metallurgical,HCC,East Tsankhi HCC,AFT IDT Ox,5000,??C
East Tsankhi (New Tavan Tolgoi),Metallurgical,HCC,East Tsankhi HCC,Ash,5000,%
East Tsankhi (New Tavan Tolgoi),Metallurgical,HCC,East Tsankhi HCC,Cl2,5000,%
East Tsankhi (New Tavan Tolgoi),Metallurgical,HCC,East Tsankhi HCC,CSN,5000,Number
East Tsankhi (New Tavan Tolgoi),Metallurgical,HCC,East Tsankhi HCC,CSR,5000,Number
East Tsankhi (New Tavan Tolgoi),Metallurgical,HCC,East Tsankhi HCC,FC,5000,%
East Tsankhi (New Tavan Tolgoi),Metallurgical,HCC,East Tsankhi HCC,HGI,5000,Number
East Tsankhi (New Tavan Tolgoi),Metallurgical,HCC,East Tsankhi HCC,IM,5000,%
East Tsankhi (New Tavan Tolgoi),Metallurgical,HCC,East Tsankhi HCC,Max Fluid,5000,ddpm
East Tsankhi (New Tavan Tolgoi),Metallurgical,HCC,East Tsankhi HCC,N,5000,%
East Tsankhi (New Tavan Tolgoi),Metallurgical,HCC,East Tsankhi HCC,P,5000,%
