Mine.Name,Product.Type,Product.Subtype,Product.Market,Market.Type,Operating.Status,Year,Metric.Value..Real.
Shanxi (East) KSOE export,Thermal,Anthracite,Export,Seaborne,Operating,2027,100
Shanxi (East) KSOE export,Thermal,Anthracite,Export,Seaborne,Operating,2028,100
Shanxi (East) KSOE export,Thermal,Anthracite,Export,Seaborne,Operating,2029,100
Shanxi (East) KSOE export,Thermal,Anthracite,Export,Seaborne,Operating,2030,100
Shanxi (East) KSOE_Shanxi Luan,Thermal,Bituminous,Domestic,Coastal,Operating,2028,100
Shanxi (East) KSOE_Shanxi Luan,Thermal,Bituminous,Domestic,Non-coastal,Operating,2028,100
Shanxi (East) KSOE_Shanxi Luan,Metallurgical,PCI,Domestic,Coastal,Operating,2029,100
Shanxi (East) KSOE_Shanxi Luan,Metallurgical,SCC,Domestic,Non-coastal,Operating,2029,100
Shanxi (East) KSOE_Shanxi Luan,Metallurgical,PCI,Domestic,Non-coastal,Operating,2029,100
Shanxi (East) KSOE_Shanxi Luan,Thermal,Bituminous,Domestic,Coastal,Operating,2029,100
Shanxi (East) KSOE_Shanxi Luan,Thermal,Bituminous,Domestic,Non-coastal,Operating,2029,100
Shanxi (East) KSOE_Shanxi Luan,Metallurgical,PCI,Domestic,Coastal,Operating,2030,100
Shanxi (East) KSOE_Shanxi Luan,Metallurgical,SCC,Domestic,Non-coastal,Operating,2030,100
Shanxi (East) KSOE_Shanxi Luan,Metallurgical,PCI,Domestic,Non-coastal,Operating,2030,100
Shanxi (East) KSOE_Shanxi Luan,Thermal,Bituminous,Domestic,Coastal,Operating,2030,100
Shanxi (East) KSOE_Shanxi Luan,Thermal,Bituminous,Domestic,Non-coastal,Operating,2030,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Coastal,Operating,2015,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Non-coastal,Operating,2015,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Coastal,Operating,2016,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Non-coastal,Operating,2016,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Coastal,Operating,2017,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Non-coastal,Operating,2017,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Coastal,Operating,2018,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Non-coastal,Operating,2018,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Coastal,Operating,2019,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Non-coastal,Operating,2019,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Coastal,Operating,2020,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Non-coastal,Operating,2020,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Coastal,Operating,2021,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Non-coastal,Operating,2021,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Coastal,Operating,2022,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Non-coastal,Operating,2022,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Coastal,Operating,2023,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Non-coastal,Operating,2023,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Coastal,Operating,2024,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Non-coastal,Operating,2024,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Coastal,Operating,2025,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Non-coastal,Operating,2025,100
Shanxi (East) KSOE_Yangquan Coal,Thermal,Anthracite,Domestic,Non-coastal,Operating,2021,100
Shanxi (East) KSOE_Yangquan Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2022,100
Shanxi (East) KSOE_Yangquan Coal,Thermal,Anthracite,Domestic,Coastal,Operating,2022,100
Shanxi (East) KSOE_Yangquan Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2022,100
Shanxi (East) KSOE_Yangquan Coal,Thermal,Anthracite,Domestic,Non-coastal,Operating,2022,100
Shanxi (East) KSOE_Yangquan Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2023,100
Shanxi (East) KSOE_Yangquan Coal,Thermal,Anthracite,Domestic,Coastal,Operating,2023,100
Shanxi (East) KSOE_Yangquan Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2023,100
Shanxi (East) KSOE_Yangquan Coal,Thermal,Anthracite,Domestic,Non-coastal,Operating,2023,100
Shanxi (East) KSOE_Yangquan Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2024,100
Shanxi (East) KSOE_Yangquan Coal,Thermal,Anthracite,Domestic,Coastal,Operating,2024,100
Shanxi (East) KSOE_Yangquan Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2024,100
Shanxi (East) KSOE_Yangquan Coal,Thermal,Anthracite,Domestic,Non-coastal,Operating,2024,100
Shanxi (East) KSOE_Yangquan Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2025,100
Shanxi (East) KSOE_Yangquan Coal,Thermal,Anthracite,Domestic,Coastal,Operating,2025,100
Shanxi (East) KSOE_Yangquan Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2025,100
Shanxi (East) KSOE_Yangquan Coal,Thermal,Anthracite,Domestic,Non-coastal,Operating,2025,100
Shanxi (East) KSOE_Yangquan Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2026,100
Shanxi (East) KSOE_Yangquan Coal,Thermal,Anthracite,Domestic,Coastal,Operating,2026,100
Shanxi (East) KSOE_Yangquan Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2026,100
Shanxi (East) KSOE_Yangquan Coal,Thermal,Anthracite,Domestic,Non-coastal,Operating,2026,100
Shanxi (East) KSOE_Yangquan Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2027,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Coastal,Operating,2026,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Non-coastal,Operating,2026,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Coastal,Operating,2027,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Non-coastal,Operating,2027,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Coastal,Operating,2028,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Non-coastal,Operating,2028,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Coastal,Operating,2029,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Non-coastal,Operating,2029,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Coastal,Operating,2030,100
Inner Mongolia (East) KSOE Surface_Pingzhuang,Thermal,Lignite,Domestic,Non-coastal,Operating,2030,100
Shanxi (North) KSOE export,Thermal,Bituminous,Export,Seaborne,Operating,2015,100
Shanxi (North) KSOE export,Thermal,Bituminous,Export,Seaborne,Operating,2016,100
Shanxi (North) KSOE export,Thermal,Bituminous,Export,Seaborne,Operating,2017,100
Shanxi (North) KSOE export,Thermal,Bituminous,Export,Seaborne,Operating,2018,100
Shanxi (North) KSOE export,Thermal,Bituminous,Export,Seaborne,Operating,2019,100
Shanxi (North) KSOE_Datong Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2026,100
Shanxi (North) KSOE_Datong Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2026,100
Shanxi (North) KSOE_Datong Coal,Metallurgical,SCC,Domestic,Coastal,Operating,2027,100
Shanxi (North) KSOE_Datong Coal,Metallurgical,SCC,Domestic,Non-coastal,Operating,2027,100
Shanxi (North) KSOE_Datong Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2027,100
Shanxi (North) KSOE_Datong Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2027,100
Shanxi (North) KSOE_Datong Coal,Metallurgical,SCC,Domestic,Coastal,Operating,2028,100
Shanxi (North) KSOE_Datong Coal,Metallurgical,SCC,Domestic,Non-coastal,Operating,2028,100
Shanxi (North) KSOE_Datong Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2028,100
Shanxi (North) KSOE_Datong Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2028,100
Shanxi (North) KSOE_Datong Coal,Metallurgical,SCC,Domestic,Coastal,Operating,2029,100
Shanxi (North) KSOE_Datong Coal,Metallurgical,SCC,Domestic,Non-coastal,Operating,2029,100
Shanxi (North) KSOE_Datong Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2029,100
Shanxi (North) KSOE_Datong Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2029,100
Shanxi (North) KSOE_Datong Coal,Metallurgical,SCC,Domestic,Coastal,Operating,2030,100
Shanxi (North) KSOE_Datong Coal,Metallurgical,SCC,Domestic,Non-coastal,Operating,2030,100
Shanxi (North) KSOE_Datong Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2030,100
Shanxi (North) KSOE_Datong Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2030,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Coastal,Operating,2015,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Non-coastal,Operating,2015,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Coastal,Operating,2016,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Non-coastal,Operating,2016,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Coastal,Operating,2017,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Non-coastal,Operating,2017,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Coastal,Operating,2018,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Non-coastal,Operating,2018,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Coastal,Operating,2019,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Non-coastal,Operating,2019,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Coastal,Operating,2020,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Non-coastal,Operating,2020,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Coastal,Operating,2021,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Non-coastal,Operating,2021,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Coastal,Operating,2022,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Non-coastal,Operating,2022,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Coastal,Operating,2023,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Non-coastal,Operating,2023,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Coastal,Operating,2024,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Non-coastal,Operating,2024,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Coastal,Operating,2025,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Non-coastal,Operating,2025,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Coastal,Operating,2026,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Non-coastal,Operating,2026,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Coastal,Operating,2027,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Non-coastal,Operating,2027,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Coastal,Operating,2028,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Non-coastal,Operating,2028,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Coastal,Operating,2029,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Non-coastal,Operating,2029,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Coastal,Operating,2030,100
Inner Mongolia (East) KSOE Surface_Shenhua,Thermal,Lignite,Domestic,Non-coastal,Operating,2030,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Coastal,Operating,2015,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Non-coastal,Operating,2015,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Coastal,Operating,2016,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Non-coastal,Operating,2016,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Coastal,Operating,2017,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Non-coastal,Operating,2017,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Coastal,Operating,2018,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Non-coastal,Operating,2018,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Coastal,Operating,2019,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Non-coastal,Operating,2019,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Coastal,Operating,2020,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Non-coastal,Operating,2020,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Coastal,Operating,2021,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Non-coastal,Operating,2021,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Coastal,Operating,2022,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Non-coastal,Operating,2022,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Coastal,Operating,2023,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Non-coastal,Operating,2023,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Coastal,Operating,2024,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Non-coastal,Operating,2024,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Coastal,Operating,2025,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Non-coastal,Operating,2025,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Coastal,Operating,2026,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Non-coastal,Operating,2026,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Coastal,Operating,2027,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Non-coastal,Operating,2027,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Coastal,Operating,2028,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Non-coastal,Operating,2028,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Coastal,Operating,2029,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Non-coastal,Operating,2029,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Coastal,Operating,2030,100
Inner Mongolia (East) Other Mines Surface,Thermal,Lignite,Domestic,Non-coastal,Operating,2030,100
Jiangsu KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2015,100
Jiangsu KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2015,100
Jiangsu KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2015,100
Jiangsu KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2016,100
Jiangsu KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2016,100
Jiangsu KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2016,100
Jiangsu KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2017,100
Jiangsu KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2017,100
Jiangsu KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2017,100
Jiangsu KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2018,100
Jiangsu KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2018,100
Jiangsu KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2018,100
Jiangsu KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2019,100
Jiangsu KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2019,100
Jiangsu KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2019,100
Jiangsu KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2020,100
Jiangsu KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2020,100
Jiangsu KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2020,100
Jiangsu KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2021,100
Jiangsu KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2021,100
Jiangsu KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2021,100
Jiangsu KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2022,100
Jiangsu KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2022,100
Jiangsu KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2022,100
Jiangsu KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2023,100
Jiangsu KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2023,100
Jiangsu KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2023,100
Jiangsu KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2024,100
Jiangsu KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2024,100
Jiangsu KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2024,100
Jiangsu KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2025,100
Jiangsu KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2025,100
Jiangsu KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2025,100
Jiangsu KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2026,100
Jiangsu KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2026,100
Jiangsu KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2026,100
Jiangsu KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2027,100
Jiangsu KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2027,100
Jiangsu KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2027,100
Jiangsu KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2028,100
Jiangsu KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2028,100
Jiangsu KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2028,100
Jiangsu KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2029,100
Jiangsu KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2029,100
Jiangsu KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2029,100
Jiangsu KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2030,100
Jiangsu KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2030,100
Jiangsu KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2030,100
Jiangsu KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2015,100
Jiangsu KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2016,100
Jiangsu KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2017,100
Jiangsu KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2018,100
Jiangsu KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2019,100
Jiangsu KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2020,100
Jiangsu KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2021,100
Jiangsu KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2022,100
Jiangsu KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2023,100
Jiangsu KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2024,100
Jiangsu KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2025,100
Jiangsu KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2026,100
Jiangsu KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2027,100
Jiangsu KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2028,100
Jiangsu KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2029,100
Jiangsu KSOE_China Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2030,100
Jiangsu Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2015,100
Jiangsu Other Mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2015,100
Jiangsu Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2015,100
Jiangsu Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2016,100
Jiangsu Other Mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2016,100
Jiangsu Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2016,100
Jiangsu Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2017,100
Jiangsu Other Mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2017,100
Jiangsu Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2017,100
Jiangsu Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2018,100
